,Date,Open,High,Low,Close,Volume,year,TrendValue,Trend,Up Days,Down Days,RSI,Close Rateofchange,OBV,VWAP,Prediction Value
821,2003-04-16,950.65,961.75,949.0,958.65,52698724,2003,-2.0,Downtrend,0.0,2.0,99.61020306456692,-0.045074210578742946,2001441937,998.4744372780709,0
822,2003-04-17,958.65,958.65,936.7,940.7,47281254,2003,-3.0,Downtrend,0.0,3.0,99.6264423806696,-0.08246769080712013,1954160683,996.1557663534597,0
823,2003-04-21,941.5,949.7,941.5,947.2,51700926,2003,-8.0,Downtrend,0.0,8.0,99.66713134119532,-0.08087914220561832,2005861609,991.7276605232912,0
824,2003-04-22,947.1,951.4,937.85,943.5,65115537,2003,1.0,Uptrend,1.0,0.0,99.6516688647504,-0.09029552138070684,1940746072,987.4915948043614,1
825,2003-04-23,943.75,951.2,931.5,934.2,66282840,2003,0.0,No change,0.0,0.0,99.6516688647504,-0.07860735772758654,1874463232,983.8214253124281,0
826,2003-04-24,934.2,943.15,927.8,929.7,107328010,2003,-8.0,Downtrend,0.0,8.0,99.69608334835287,-0.08068822307920487,1767135222,979.5778312436337,0
827,2003-04-25,929.45,931.35,921.1,924.3,65197821,2003,-11.0,Downtrend,0.0,11.0,99.74496812415703,-0.08832667554371953,1701937401,973.5548423321502,0
828,2003-04-28,922.85,931.05,920.0,929.5,62369319,2003,0.0,No change,0.0,0.0,99.74496812415703,-0.07300289219108413,1764306720,969.3556594869073,0
829,2003-04-29,929.75,936.9,929.75,932.3,57870020,2003,5.0,Uptrend,5.0,0.0,99.65261360679264,-0.06825904457325616,1822176740,965.7978196387652,1
830,2003-04-30,935.25,935.55,929.85,934.05,63802968,2003,-1.0,Downtrend,0.0,1.0,99.65936361767442,-0.04513391944387657,1885979708,962.9396081184996,0
831,2003-05-02,930.9,940.2,930.8,938.3,62768613,2003,4.0,Uptrend,4.0,0.0,99.57091264877684,-0.046733719394493556,1948748321,960.8894272116137,1
832,2003-05-05,937.45,948.95,936.65,945.4,65759521,2003,8.0,Uptrend,8.0,0.0,99.37538945437167,-0.05403241945167103,2014507842,958.7685429872417,1
833,2003-05-06,945.85,955.0,943.2,951.85,71311687,2003,6.0,Uptrend,6.0,0.0,99.21331101690423,-0.05678045880196203,2085819529,956.4289198014772,1
834,2003-05-07,950.4,956.65,948.9,950.15,69371421,2003,1.0,Uptrend,1.0,0.0,99.1834544626339,-0.06568661192782344,2016448108,954.1197657483026,1
835,2003-05-08,950.15,951.3,938.7,941.55,66562642,2003,-5.0,Downtrend,0.0,5.0,99.29768430105331,-0.08720310227823558,1949885466,951.1697379145629,0
836,2003-05-09,941.6,941.65,935.8,937.85,51202220,2003,-9.0,Downtrend,0.0,9.0,99.44987364300627,-0.0788232983007563,1898683246,947.3327295699867,0
837,2003-05-12,938.5,944.45,934.0,936.0,45850053,2003,2.0,Uptrend,2.0,0.0,99.39588116756293,-0.06851768920734436,1852833193,944.2445524086384,1
838,2003-05-13,936.9,945.8,936.7,944.2,55131529,2003,1.0,Uptrend,1.0,0.0,99.36604322060741,-0.018707129494907493,1907964722,941.8179987327277,1
839,2003-05-14,944.2,953.45,943.15,952.15,50634950,2003,7.0,Uptrend,7.0,0.0,99.1351917362673,0.002474205095809756,1958599672,940.7474960999469,1
840,2003-05-15,952.15,961.6,951.15,959.85,49127274,2003,8.0,Uptrend,8.0,0.0,98.84358986131136,0.009093776282590449,2007726946,940.6031621991834,1
841,2003-05-16,959.85,974.4,959.85,973.1,53821532,2003,12.0,Uptrend,12.0,0.0,98.36014464756863,0.01507328013352116,2061548478,940.8568245407483,1
842,2003-05-19,973.7,979.85,964.6,966.55,61264454,2003,5.0,Uptrend,5.0,0.0,98.13750540439763,0.027479536515360836,2000284024,941.5061577613625,1
843,2003-05-20,964.65,974.05,959.8,971.55,60797431,2003,-5.0,Downtrend,0.0,5.0,98.50333614308322,0.025707347972972805,2061081455,942.7717088390928,0
844,2003-05-21,972.05,980.75,965.55,968.0,57374488,2003,6.0,Uptrend,6.0,0.0,98.24141522512461,0.02596714361420238,2003706967,943.986742444494,1
845,2003-05-22,967.95,972.4,960.05,963.25,55564023,2003,-8.0,Downtrend,0.0,8.0,98.72838455672371,0.031096125026760735,1948142944,945.1198910426331,0
846,2003-05-23,963.5,972.9,962.4,967.9,64215772,2003,0.0,No change,0.0,0.0,98.72838455672371,0.041088523179520164,2012358716,946.5238073320072,0
847,2003-05-26,967.85,983.9,967.1,982.45,54019157,2003,11.0,Uptrend,11.0,0.0,98.26059663499399,0.06291247430487945,2066377873,949.1946985233681,1
848,2003-05-27,982.35,990.0,974.25,976.85,58429965,2003,6.0,Uptrend,6.0,0.0,97.97858095012343,0.050941366325981674,2007947908,952.095485866519,1
849,2003-05-28,977.65,992.25,977.55,990.8,64763004,2003,2.0,Uptrend,2.0,0.0,97.8746804346448,0.06274804247559795,2072710912,954.5260925165173,1
850,2003-05-29,990.8,1004.85,989.5,1002.6,91560152,2003,12.0,Uptrend,12.0,0.0,97.18565596357602,0.07339007547775833,2164271064,957.6023453539674,1
851,2003-05-30,1000.05,1013.85,994.65,1006.8,73782145,2003,9.0,Uptrend,9.0,0.0,96.61449094150585,0.0730043696046041,2238053209,962.2510123209953,1
852,2003-06-02,1006.85,1020.5,1004.7,1015.15,67864677,2003,6.0,Uptrend,6.0,0.0,96.19363250419099,0.07377829490162902,2305917886,966.1757327474676,1
853,2003-06-03,1015.9,1016.9,1007.65,1010.65,56893849,2003,-3.0,Downtrend,0.0,3.0,96.9099820420443,0.061774439249881796,2249024037,970.0115242859042,0
854,2003-06-04,1010.7,1022.75,1010.1,1021.05,63191749,2003,5.0,Uptrend,5.0,0.0,96.5623889137718,0.07461979687417775,2312215786,972.997053558366,1
855,2003-06-05,1021.1,1038.3,1021.1,1035.05,89524111,2003,15.0,Uptrend,15.0,0.0,95.40984327792084,0.09930433859062182,2401739897,976.8417174266289,1
856,2003-06-06,1036.2,1048.85,1035.95,1046.4,74620221,2003,10.0,Uptrend,10.0,0.0,94.56059912518857,0.11574345577651024,2476360118,983.0132091353661,1
857,2003-06-09,1046.0,1057.05,1039.85,1052.1,58750135,2003,8.0,Uptrend,8.0,0.0,93.80968850593055,0.12403846153846154,2535110253,988.6542061390269,1
858,2003-06-10,1052.0,1056.55,1033.95,1037.8,76478522,2003,0.0,No change,0.0,0.0,93.80968850593055,0.0991315399279813,2458631731,993.5233871523285,0
859,2003-06-11,1038.0,1048.25,1035.0,1044.1,61659164,2003,-8.0,Downtrend,0.0,8.0,96.76658405491216,0.09657091844772347,2520290895,998.2833389956942,0
860,2003-06-12,1044.2,1052.6,1043.1,1051.3,58625881,2003,4.0,Uptrend,4.0,0.0,96.5021841363022,0.09527530343282797,2578916776,1002.2726479913562,1
861,2003-06-13,1050.95,1059.45,1050.95,1056.2,61693409,2003,6.0,Uptrend,6.0,0.0,96.06383690281727,0.08539718425649978,2640610185,1006.077420177221,1
862,2003-06-16,1056.5,1059.8,1045.55,1051.8,56080695,2003,0.0,No change,0.0,0.0,96.06383690281727,0.08820030003621127,2584529490,1009.7897463846137,0
863,2003-06-17,1052.3,1083.2,1052.3,1081.95,72620597,2003,23.0,Uptrend,23.0,0.0,94.011133306678,0.11363285471668982,2657150087,1013.6224039825604,1
864,2003-06-18,1082.8,1093.2,1080.9,1086.75,82701728,2003,10.0,Uptrend,10.0,0.0,93.02470823759506,0.12267561983471076,2739851815,1019.3291794488377,1
865,2003-06-19,1085.95,1097.0,1078.9,1092.55,75600994,2003,3.0,Uptrend,3.0,0.0,92.69763045153073,0.13423306514404354,2815452809,1025.6735998508148,1
866,2003-06-20,1092.65,1101.6,1081.35,1100.25,70937531,2003,4.0,Uptrend,4.0,0.0,92.2156210825938,0.13673933257567938,2886390340,1031.927417774982,1
867,2003-06-23,1100.6,1106.15,1087.65,1089.2,61149315,2003,4.0,Uptrend,4.0,0.0,91.68287388534772,0.10865692910580682,2825241025,1038.4672195630355,1
868,2003-06-24,1089.2,1092.65,1079.1,1085.35,61821312,2003,-13.0,Downtrend,0.0,13.0,97.13892689707134,0.11107130060910064,2763419713,1042.9179086654087,0
869,2003-06-25,1085.65,1109.75,1084.35,1106.65,76190759,2003,17.0,Uptrend,17.0,0.0,96.18963660314834,0.1169257165926525,2839610472,1047.6150491459769,1
870,2003-06-26,1106.8,1118.9,1106.8,1116.35,92146328,2003,9.0,Uptrend,9.0,0.0,95.63416952713766,0.11345501695591453,2931756800,1053.4907085046698,1
871,2003-06-27,1117.45,1126.8,1109.35,1125.55,87543575,2003,7.0,Uptrend,7.0,0.0,95.1566627424969,0.11794795391338897,3019300375,1060.9973990609053,1
872,2003-06-30,1125.6,1141.3,1125.5,1134.15,67933704,2003,14.0,Uptrend,14.0,0.0,94.1011214290805,0.11722405555829196,3087234079,1067.8603556125577,1
873,2003-07-01,1133.95,1139.0,1125.75,1130.7,64850149,2003,-2.0,Downtrend,0.0,2.0,94.94238006702916,0.11878494038490084,3022383930,1073.6068224240719,0
874,2003-07-02,1131.55,1145.4,1130.2,1133.8,73749783,2003,6.0,Uptrend,6.0,0.0,94.46870133469277,0.11042554233387203,3096133713,1078.7579819045172,1
875,2003-07-03,1133.8,1150.75,1126.35,1144.65,87418530,2003,5.0,Uptrend,5.0,0.0,94.03241829175136,0.10588860441524583,3183552243,1084.1669274127717,1
876,2003-07-04,1145.6,1148.85,1134.0,1138.45,57673799,2003,-1.0,Downtrend,0.0,1.0,94.55643913234414,0.0879682721712538,3125878444,1090.9746589701,0
877,2003-07-07,1138.9,1145.75,1134.6,1140.55,57428401,2003,-3.0,Downtrend,0.0,3.0,95.7833256499193,0.08406995532744044,3183306845,1095.2889321605846,0
878,2003-07-08,1141.45,1153.15,1141.3,1145.9,68365550,2003,7.0,Uptrend,7.0,0.0,95.20100480491205,0.1041626517633456,3251672395,1098.9467054808501,1
879,2003-07-09,1146.35,1155.3,1137.15,1141.05,53365632,2003,2.0,Uptrend,2.0,0.0,95.01711401175186,0.0928550905085721,3198306763,1104.595213680776,1
880,2003-07-10,1146.0,1163.6,1146.0,1162.35,74515376,2003,8.0,Uptrend,8.0,0.0,94.20412313672787,0.10563112337106428,3272822139,1108.6845043593387,1
881,2003-07-11,1162.3,1170.75,1157.45,1161.65,73790385,2003,7.0,Uptrend,7.0,0.0,93.41787538259283,0.09983904563529644,3199031754,1113.9296881612684,1
882,2003-07-14,1161.2,1173.95,1161.2,1171.5,69731056,2003,3.0,Uptrend,3.0,0.0,93.04544223589728,0.11380490587564185,3268762810,1118.9321041294763,1
883,2003-07-15,1171.5,1175.55,1148.8,1159.85,77635571,2003,1.0,Uptrend,1.0,0.0,92.90823002395682,0.07199963029714862,3191127239,1124.1299009831737,1
884,2003-07-16,1158.7,1170.45,1148.6,1168.75,67838029,2003,-5.0,Downtrend,0.0,5.0,95.96232637714127,0.07545433632390153,3258965268,1128.1982722479165,0
885,2003-07-17,1168.85,1175.95,1145.65,1152.0,80352181,2003,5.0,Uptrend,5.0,0.0,95.48566867839439,0.05441398562994837,3178613087,1132.550498009532,1
886,2003-07-18,1151.85,1162.6,1130.45,1140.0,77573758,2003,-13.0,Downtrend,0.0,13.0,98.08924874938137,0.03612815269256986,3101039329,1135.7706386151176,0
887,2003-07-21,1140.0,1146.4,1112.55,1115.8,72114632,2003,-16.0,Downtrend,0.0,16.0,98.92592255486973,0.024421593830334043,3028924697,1137.7606373610902,0
888,2003-07-22,1115.35,1118.25,1089.3,1109.2,80609731,2003,-28.0,Downtrend,0.0,28.0,99.41525854145488,0.021974478278896425,2948314966,1138.7216147685613,0
889,2003-07-23,1109.6,1124.7,1109.6,1119.05,93262817,2003,6.0,Uptrend,6.0,0.0,99.30634225366563,0.011204988026928042,3041577783,1139.3512402259735,1
890,2003-07-24,1119.95,1144.35,1118.55,1139.45,92464124,2003,19.0,Uptrend,19.0,0.0,98.92513524640329,0.02069243516818209,3134041907,1139.7559914750454,1
891,2003-07-25,1135.5,1164.7,1135.05,1162.75,85402139,2003,20.0,Uptrend,20.0,0.0,98.48162570886815,0.03305050864022041,3219444046,1141.1958905199024,1
892,2003-07-28,1163.25,1180.6,1163.25,1169.2,82800855,2003,15.0,Uptrend,15.0,0.0,98.11397964485876,0.030904201384296615,3302244901,1143.3708907666962,1
893,2003-07-29,1169.25,1177.25,1154.8,1174.75,76214167,2003,-3.0,Downtrend,0.0,3.0,98.25498296936748,0.03895816750685421,3378459068,1145.2254771079376,0
894,2003-07-30,1175.3,1187.7,1168.45,1183.0,82323601,2003,10.0,Uptrend,10.0,0.0,97.97807449607886,0.04339389663079918,3460782669,1147.3503206329033,1
895,2003-07-31,1183.3,1198.5,1181.9,1185.85,117341864,2003,10.0,Uptrend,10.0,0.0,97.67201776244409,0.03599353514174619,3578124533,1149.9541954055908,1
896,2003-08-01,1185.8,1198.8,1180.3,1195.75,86333839,2003,0.0,No change,0.0,0.0,97.67201776244409,0.050331591198559344,3664458372,1152.9888231671837,0
897,2003-08-04,1196.05,1206.1,1185.95,1203.6,101511770,2003,7.0,Uptrend,7.0,0.0,97.41030110406997,0.055280347200911795,3765970142,1155.8753159851337,1
898,2003-08-05,1203.9,1218.5,1181.0,1184.45,108251167,2003,12.0,Uptrend,12.0,0.0,96.91441690925586,0.033641679029583704,3657718975,1159.423229535651,1
899,2003-08-06,1184.1,1191.05,1164.75,1171.05,112282482,2003,-27.0,Downtrend,0.0,27.0,98.61278219960273,0.026291573550677017,3545436493,1161.6208999622575,0
900,2003-08-07,1170.75,1199.7,1170.75,1196.95,112321440,2003,8.0,Uptrend,8.0,0.0,98.43194175852977,0.02976728179980226,3657757933,1162.880281751516,1
901,2003-08-08,1199.7,1224.5,1199.7,1222.65,130088954,2003,24.0,Uptrend,24.0,0.0,97.83231292760365,0.05251151379503294,3787846887,1165.0893847252694,1
902,2003-08-11,1222.6,1240.35,1215.75,1232.85,154664395,2003,15.0,Uptrend,15.0,0.0,97.41809564308232,0.05236875800256069,3942511282,1169.3750144712637,1
903,2003-08-12,1233.95,1249.35,1229.8,1234.75,146062165,2003,9.0,Uptrend,9.0,0.0,97.14340418071555,0.06457731603224559,4088573447,1174.4872099720467,1
904,2003-08-13,1235.35,1249.35,1229.3,1246.9,127521351,2003,0.0,No change,0.0,0.0,97.14340418071555,0.06686631016042788,4216094798,1179.5583448739433,0
905,2003-08-14,1247.0,1260.35,1243.4,1247.75,150830207,2003,11.0,Uptrend,11.0,0.0,96.73326928261113,0.08311631944444442,4366925005,1184.1737088281427,1
906,2003-08-18,1247.9,1285.7,1247.9,1281.4,214890048,2003,25.0,Uptrend,25.0,0.0,95.70302611751633,0.12403508771929839,4581815053,1189.9988742798912,1
907,2003-08-19,1286.05,1307.6,1268.1,1277.7,233905141,2003,21.0,Uptrend,21.0,0.0,94.74652667371251,0.14509768775766285,4347909912,1200.558691101387,1
908,2003-08-20,1280.8,1292.95,1280.8,1287.4,179404320,2003,-14.0,Downtrend,0.0,14.0,96.91426855764244,0.16065632888568349,4527314232,1210.6697245250607,0
909,2003-08-21,1288.2,1304.15,1287.0,1300.95,147954336,2003,11.0,Uptrend,11.0,0.0,96.55524838694028,0.1625485903221484,4675268568,1219.4905751748374,1
910,2003-08-22,1301.5,1319.45,1298.8,1311.15,174012616,2003,15.0,Uptrend,15.0,0.0,96.0141414310973,0.1506867348282066,4849281184,1227.9149882162758,1
911,2003-08-25,1311.95,1332.55,1245.85,1271.1,189194819,2003,13.0,Uptrend,13.0,0.0,95.49581792602665,0.09318426144915071,4660086365,1236.5517147869343,1
912,2003-08-26,1270.2,1322.95,1269.5,1318.2,203044555,2003,-9.0,Downtrend,0.0,9.0,96.77208238607567,0.12743756414642493,4863130920,1241.25831546345,0
913,2003-08-27,1318.75,1346.3,1318.75,1340.3,186171921,2003,23.0,Uptrend,23.0,0.0,95.96995926885685,0.14092360076612032,5049302841,1248.8383430923875,1
914,2003-08-28,1340.2,1349.0,1328.35,1341.05,147158684,2003,2.0,Uptrend,2.0,0.0,95.8928673445475,0.13360101437024507,5196461525,1256.5034286103125,1
915,2003-08-29,1341.2,1365.8,1340.8,1356.55,187820071,2003,16.0,Uptrend,16.0,0.0,95.21121243486473,0.14394737951680225,5384281596,1262.6209142216242,1
916,2003-09-01,1356.7,1379.4,1356.65,1375.95,120487114,2003,13.0,Uptrend,13.0,0.0,94.59906838768252,0.15070039724022588,5504768710,1271.236030453593,1
917,2003-09-02,1375.95,1388.95,1366.9,1385.45,129850160,2003,9.0,Uptrend,9.0,0.0,94.130666667369,0.15108840146227998,5634618870,1277.353762929756,1
918,2003-09-03,1387.2,1394.95,1353.6,1359.35,169287905,2003,6.0,Uptrend,6.0,0.0,93.7855285576643,0.14766347249778367,5465330965,1284.1737128480702,1
919,2003-09-04,1358.9,1382.6,1355.8,1372.7,171389654,2003,-12.0,Downtrend,0.0,12.0,96.47060487386469,0.17219589257503953,5636720619,1291.4854910311915,0
920,2003-09-05,1373.0,1400.9,1372.75,1398.4,139876884,2003,18.0,Uptrend,18.0,0.0,95.75312653037952,0.1683027695392456,5776597503,1299.8620542357849,1
921,2003-09-08,1398.4,1420.25,1398.35,1417.35,109014271,2003,19.0,Uptrend,19.0,0.0,94.91606846298018,0.15924426450742235,5885611774,1307.533168646225,1
922,2003-09-09,1417.8,1430.7,1397.65,1407.05,132144013,2003,10.0,Uptrend,10.0,0.0,94.42913717723539,0.1412986170255912,5753467761,1314.5441906319904,1
923,2003-09-10,1407.0,1414.1,1389.65,1409.55,184176199,2003,-16.0,Downtrend,0.0,16.0,97.00205512519814,0.14156711884996964,5937643960,1322.1696866880948,0
924,2003-09-11,1409.65,1422.4,1399.6,1403.15,154182208,2003,8.0,Uptrend,8.0,0.0,96.74636176368166,0.1253107707113641,5783461752,1330.9207199452253,1
925,2003-09-12,1405.55,1415.65,1367.15,1372.1,141936153,2003,-6.0,Downtrend,0.0,6.0,97.31363441525592,0.09965938689641352,5641525599,1337.4928258261648,0
926,2003-09-15,1371.75,1371.85,1322.65,1329.25,144295345,2003,-43.0,Downtrend,0.0,43.0,98.86797302096781,0.037341969720618096,5497230254,1343.0563024691617,0
927,2003-09-16,1330.15,1362.1,1299.5,1357.95,194591088,2003,-9.0,Downtrend,0.0,9.0,99.00086412202513,0.06280817093214375,5691821342,1346.5250475857001,0
928,2003-09-17,1357.95,1377.45,1332.2,1341.6,165349781,2003,15.0,Uptrend,15.0,0.0,98.78268808770581,0.0421003573093055,5526471561,1352.2398854813102,1
929,2003-09-18,1341.45,1342.6,1299.25,1302.35,142763465,2003,-34.0,Downtrend,0.0,34.0,99.20937088927604,0.0010761366693567975,5383708096,1355.3330700980644,0
930,2003-09-19,1303.2,1331.05,1285.25,1322.15,152262512,2003,-11.0,Downtrend,0.0,11.0,99.29695521914859,0.00838958166495063,5535970608,1355.4843730934654,0
931,2003-09-22,1319.25,1333.55,1300.25,1302.9,114650274,2003,2.0,Uptrend,2.0,0.0,99.27440843157869,0.025017701203682075,5421320334,1356.3182332906983,1
932,2003-09-23,1302.85,1333.7,1290.55,1328.2,118684243,2003,0.0,No change,0.0,0.0,99.27440843157869,0.007586102260658478,5540004577,1359.55349865256,0
933,2003-09-24,1324.85,1373.9,1322.65,1372.05,137395795,2003,40.0,Uptrend,40.0,0.0,98.72354231976023,0.02368872640453623,5677400372,1361.108819169751,1
934,2003-09-25,1371.45,1377.25,1352.8,1357.2,196918451,2003,3.0,Uptrend,3.0,0.0,98.6778784183858,0.012042802281794218,5480481921,1362.927120090619,1
935,2003-09-26,1357.55,1389.3,1357.35,1386.95,142165715,2003,12.0,Uptrend,12.0,0.0,98.47599590704624,0.022409789539641123,5622647636,1363.6226904298042,1
936,2003-09-29,1386.9,1422.35,1386.1,1399.95,139656652,2003,33.0,Uptrend,33.0,0.0,97.86237932652729,0.01744249427668154,5762304288,1365.1911052219007,1
937,2003-09-30,1400.7,1418.1,1399.8,1417.1,117562513,2003,-4.0,Downtrend,0.0,4.0,98.02399842943937,0.022844563138330498,5879866801,1366.3848292072546,0
938,2003-10-01,1416.6,1430.9,1407.95,1420.85,118748942,2003,12.0,Uptrend,12.0,0.0,97.77212321180131,0.04524221135101336,5998615743,1367.5594354740767,1
939,2003-10-03,1420.85,1451.2,1420.85,1449.3,140535297,2003,20.0,Uptrend,20.0,0.0,97.30814254773124,0.0558024331609237,6139151040,1370.2045965874293,1
940,2003-10-06,1449.45,1481.05,1423.75,1478.9,145928936,2003,29.0,Uptrend,29.0,0.0,96.56455248347153,0.05756578947368429,6285079976,1373.9068285306466,1
941,2003-10-07,1478.95,1498.45,1467.75,1477.85,210467958,2003,17.0,Uptrend,17.0,0.0,96.08277089918712,0.04268529297632906,6074612018,1378.0187089839064,1
942,2003-10-08,1477.85,1493.05,1460.6,1478.6,147781840,2003,-5.0,Downtrend,0.0,5.0,96.61184504433388,0.050851071390497715,6222393858,1383.6036439148322,0
943,2003-10-09,1487.85,1505.05,1478.4,1502.1,117870572,2003,12.0,Uptrend,12.0,0.0,96.2526547463478,0.06565925295307018,6340264430,1387.2382773841864,1
944,2003-10-10,1507.1,1527.25,1505.1,1523.1,152851144,2003,22.0,Uptrend,22.0,0.0,95.52482177411284,0.08548622741688328,6493115574,1390.4415167626762,1
945,2003-10-13,1523.35,1550.9,1516.05,1546.75,132233265,2003,23.0,Uptrend,23.0,0.0,94.68380903346815,0.12728664091538522,6625348839,1396.6668685517946,1
946,2003-10-14,1548.7,1562.85,1513.75,1520.8,182174604,2003,11.0,Uptrend,11.0,0.0,94.23924623463766,0.14410381794244875,6443174235,1404.6229498447567,1
947,2003-10-15,1521.45,1543.85,1503.0,1537.0,152159445,2003,-19.0,Downtrend,0.0,19.0,96.87931672151882,0.13185316101476485,6595333680,1415.4088344814268,0
948,2003-10-16,1537.3,1563.4,1537.3,1555.7,162780171,2003,19.0,Uptrend,19.0,0.0,96.37190973411303,0.15958556946929048,6758113851,1425.545646386199,1
949,2003-10-17,1565.2,1574.1,1552.15,1569.45,200565508,2003,10.0,Uptrend,10.0,0.0,96.07674223451411,0.2050907974046916,6958679359,1437.531919473042,1
950,2003-10-20,1569.7,1574.1,1536.5,1542.7,167970501,2003,0.0,No change,0.0,0.0,96.07674223451411,0.16681163256816545,6790708858,1452.869236154841,0
951,2003-10-21,1546.2,1549.65,1496.95,1506.5,196133297,2003,-24.0,Downtrend,0.0,24.0,97.89217556649501,0.15626678946964456,6594575561,1464.5369152474889,0
952,2003-10-22,1506.75,1522.65,1483.0,1494.1,152764083,2003,-27.0,Downtrend,0.0,27.0,98.65960748518668,0.12490588766751975,6441811478,1473.2242509639932,0
953,2003-10-23,1494.75,1503.0,1466.25,1470.45,133913651,2003,-19.0,Downtrend,0.0,19.0,98.95429530957796,0.0717175030064503,6307897827,1479.774284478926,0
954,2003-10-24,1485.8,1512.55,1434.75,1506.05,150857549,2003,9.0,Uptrend,9.0,0.0,98.83832762074773,0.10967432950191558,6458755376,1484.1302534821052,1
955,2003-10-25,1506.05,1533.05,1506.05,1521.95,43192470,2003,20.0,Uptrend,20.0,0.0,98.55349470081389,0.097335880889722,6501947846,1493.363710235692,1
956,2003-10-27,1522.05,1524.05,1482.0,1485.3,135062137,2003,-9.0,Downtrend,0.0,9.0,98.73174743997146,0.06096646308796738,6366885709,1498.8803235229943,0
957,2003-10-28,1485.45,1500.8,1471.3,1481.75,138887809,2003,-23.0,Downtrend,0.0,23.0,99.0583016719282,0.045621339355020885,6227997900,1502.9262030584337,0
958,2003-10-29,1481.3,1501.7,1477.1,1498.45,134071278,2003,0.0,No change,0.0,0.0,99.0583016719282,0.05461519512967605,6362069178,1505.3228229810245,0
959,2003-10-30,1499.25,1524.25,1495.8,1516.85,202265871,2003,22.0,Uptrend,22.0,0.0,98.75504265274033,0.046608707651969894,6564335049,1508.361181193653,1
